index,image,transcription,length
28606,a04-059-02-02,two,3.0
28607,l04-066-05-01,not,3.0
28608,h04-000-08-01,for,3.0
28609,h04-000-08-00,est,3.0
28610,h04-000-07-05,was,3.0
28611,l04-071-02-00,for,3.0
28612,h04-007-05-07,two,3.0
28613,l04-071-02-01,her,3.0
28614,l04-071-02-04,had,3.0
28615,h02-043-00-00,The,3.0
28616,l04-071-06-00,had,3.0
28617,l04-071-06-05,the,3.0
28618,l04-071-06-07,man,3.0
28619,a02-086-06-00,had,3.0
28620,l04-071-07-00,had,3.0
28621,a02-086-05-05,his,3.0
28622,l04-071-07-04,and,3.0
28623,h02-040-05-02,his,3.0
28624,a04-066-00-06,the,3.0
28625,a02-086-06-04,but,3.0
28626,l04-071-07-05,she,3.0
28627,h02-040-04-07,for,3.0
28628,l04-071-07-06,was,3.0
28629,h02-040-04-05,was,3.0
28630,h02-040-04-03,far,3.0
28631,a04-066-01-01,was,3.0
28632,a04-066-01-02,not,3.0
28633,l04-071-07-09,who,3.0
28634,l04-071-07-10,had,3.0
28635,l04-082-01-00,But,3.0
28636,l04-082-01-02,was,3.0
28637,h02-040-04-08,the,3.0
28638,l04-071-05-10,the,3.0
28639,h02-043-01-04,the,3.0
28640,a02-086-06-06,had,3.0
28641,a04-059-04-04,did,3.0
28642,l04-071-02-07,nor,3.0
28643,a04-059-04-05,not,3.0
28644,h02-049-02-02,and,3.0
28645,l04-071-03-00,him,3.0
28646,h02-049-01-09,and,3.0
28647,l04-071-03-05,way,3.0
28648,a04-059-04-08,his,3.0
28649,l04-071-03-09,had,3.0
28650,a04-059-05-04,the,3.0
28651,h02-049-00-08,the,3.0
28652,h02-049-00-04,was,3.0
28653,a04-059-05-07,the,3.0
28654,h02-049-00-00,The,3.0
28655,h02-043-07-04,the,3.0
28656,l04-071-04-07,she,3.0
28657,l04-071-04-08,had,3.0
28658,h02-043-06-04,and,3.0
28659,h02-043-06-03,Act,3.0
28660,h02-043-06-00,the,3.0
28661,h02-043-02-07,and,3.0
28662,a04-059-07-02,the,3.0
28663,h02-043-02-00,and,3.0
28664,l04-071-02-03,She,3.0
28665,l04-082-01-08,for,3.0
28666,l04-066-02-06,was,3.0
28667,l04-066-02-05,she,3.0
28668,a02-093-00-07,top,3.0
28669,l04-062-02-01,the,3.0
28670,h04-028-06-03,for,3.0
28671,l04-062-03-03,the,3.0
28672,h04-028-04-04,and,3.0
28673,h04-028-04-00,the,3.0
28674,l04-062-04-06,the,3.0
28675,h04-028-02-04,For,3.0
28676,h04-028-01-05,and,3.0
28677,a04-054-04-04,the,3.0
28678,h04-035-01-04,but,3.0
28679,a04-054-04-05,sea,3.0
28680,h04-028-00-00,The,3.0
28681,h04-025-06-03,the,3.0
28682,l04-062-05-04,had,3.0
28683,h04-025-06-00,all,3.0
28684,h04-025-05-14,for,3.0
28685,l04-062-06-02,the,3.0
28686,h04-025-05-12,the,3.0
28687,h04-025-05-09,per,3.0
28688,h04-025-05-02,the,3.0
28689,a04-054-05-01,was,3.0
28690,h04-028-00-03,for,3.0
28691,h04-035-01-07,the,3.0
28692,h04-035-01-10,was,3.0
28693,l04-052-06-03,low,3.0
28694,h04-052-01-03,but,3.0
28695,a04-054-02-08,too,3.0
28696,h04-052-00-00,All,3.0
28697,h04-049-08-00,the,3.0
28698,h04-049-06-06,was,3.0
28699,h04-049-06-04,but,3.0
28700,a04-054-03-00,was,3.0
28701,h04-049-06-00,the,3.0
28702,h04-049-03-08,was,3.0
28703,h04-049-03-07,one,3.0
28704,h04-049-03-06,the,3.0
28705,a04-054-03-01,far,3.0
28706,a02-093-01-08,his,3.0
28707,a04-054-03-03,for,3.0
28708,l04-052-01-04,his,3.0
28709,l04-052-03-05,too,3.0
28710,h04-049-00-06,the,3.0
28711,h04-049-00-05,and,3.0
28712,h04-049-00-02,The,3.0
28713,a02-093-01-02,the,3.0
28714,h04-035-06-08,the,3.0
28715,h04-035-06-07,and,3.0
28716,a04-054-03-07,for,3.0
28717,a02-090-05-04,Mau,3.0
28718,h04-007-08-01,and,3.0
28719,h04-025-04-05,for,3.0
28720,h04-025-04-00,the,3.0
28721,l04-066-00-09,ate,3.0
28722,a04-059-00-00,The,3.0
28723,h04-021-05-02,the,3.0
28724,l04-066-01-02,the,3.0
28725,a04-059-00-05,was,3.0
28726,h04-021-04-02,the,3.0
28727,h04-021-04-00,for,3.0
28728,h04-021-02-10,The,3.0
28729,h04-021-02-06,per,3.0
28730,a02-090-04-06,way,3.0
28731,h04-021-06-01,the,3.0
28732,l04-066-01-05,the,3.0
28733,h04-021-01-08,and,3.0
28734,l04-066-01-08,his,3.0
28735,h04-021-01-04,the,3.0
28736,a02-090-04-04,get,3.0
28737,h04-021-01-01,per,3.0
28738,h04-021-00-10,per,3.0
28739,a04-059-00-09,the,3.0
28740,a02-090-04-03,not,3.0
28741,a04-059-01-01,the,3.0
28742,h04-007-08-04,one,3.0
28743,a02-090-04-05,its,3.0
28744,l04-066-00-08,and,3.0
28745,l04-066-00-06,his,3.0
28746,h04-021-07-00,for,3.0
28747,a04-054-05-02,why,3.0
28748,a04-054-05-03,the,3.0
28749,h04-025-03-11,the,3.0
28750,h04-025-03-04,per,3.0
28751,a04-054-05-06,did,3.0
28752,h04-025-03-00,and,3.0
28753,a04-054-05-07,not,3.0
28754,h04-025-02-10,per,3.0
28755,a02-090-05-03,Mau,3.0
28756,h04-025-01-06,per,3.0
28757,a02-090-05-02,the,3.0
28758,l04-062-08-06,set,3.0
28759,l04-062-09-00,his,3.0
28760,a04-054-06-02,the,3.0
28761,h04-025-00-11,the,3.0
28762,h04-025-00-08,per,3.0
28763,h04-025-00-05,was,3.0
28764,h04-025-00-03,the,3.0
28765,h04-025-00-01,all,3.0
28766,h04-025-00-00,For,3.0
28767,h04-021-07-04,the,3.0
28768,l04-066-00-02,the,3.0
28769,h04-021-07-01,the,3.0
28770,h04-025-04-04,was,3.0
28771,h01-000-00-03,and,3.0
28772,l01-016-01-10,the,3.0
28773,h07-063a-05-04,the,3.0
28774,j07-005-03-00,The,3.0
28775,a03-023-03-06,the,3.0
28776,j07-005-02-05,for,3.0
28777,k04-079-00-03,and,3.0
28778,j07-005-02-01,the,3.0
28779,k04-079-00-05,had,3.0
28780,j07-005-00-01,air,3.0
28781,j07-005-00-00,The,3.0
28782,a03-054-06-02,him,3.0
28783,k04-079-01-05,and,3.0
28784,k04-075-07-00,had,3.0
28785,j07-000-06-05,and,3.0
28786,j07-000-06-03,The,3.0
28787,k04-079-03-02,For,3.0
28788,j07-000-05-02,for,3.0
28789,a03-023-03-01,the,3.0
28790,k04-079-04-00,she,3.0
28791,k04-079-04-03,the,3.0
28792,j07-000-04-00,the,3.0
28793,a03-054-06-04,the,3.0
28794,j07-000-03-07,the,3.0
28795,k04-079-05-02,She,3.0
28796,j07-000-06-04,air,3.0
28797,j07-000-03-00,for,3.0
28798,j07-009-00-04,the,3.0
28799,k04-075-06-03,own,3.0
28800,a03-054-03-02,the,3.0
28801,k04-075-02-03,her,3.0
28802,j07-009-06-03,the,3.0
28803,j07-009-05-07,the,3.0
28804,k04-075-02-05,and,3.0
28805,j07-009-05-02,was,3.0
28806,k04-075-02-06,she,3.0
28807,j07-009-04-06,use,3.0
28808,j07-009-04-05,the,3.0
28809,a03-054-04-03,has,3.0
28810,k04-075-06-04,had,3.0
28811,j07-009-03-06,the,3.0
28812,j07-009-03-02,the,3.0
28813,k04-075-04-03,his,3.0
28814,j07-009-02-07,the,3.0
28815,k04-075-04-08,her,3.0
28816,j07-009-01-06,for,3.0
28817,a03-023-04-05,the,3.0
28818,j07-009-01-04,the,3.0
28819,j07-009-01-03,and,3.0
28820,a03-023-04-04,and,3.0
28821,k04-075-06-02,her,3.0
28822,j07-009-03-03,two,3.0
28823,j07-000-02-07,the,3.0
28824,a03-023-02-03,and,3.0
28825,k04-079-07-03,and,3.0
28826,k04-085-03-08,are,3.0
28827,a03-059-01-03,now,3.0
28828,k04-085-03-13,was,3.0
28829,k04-085-04-00,Men,3.0
28830,j06-051-05-02,the,3.0
28831,a03-059-01-07,his,3.0
28832,k04-085-04-04,and,3.0
28833,j06-051-04-01,the,3.0
28834,a03-059-02-00,new,3.0
28835,a03-059-02-01,and,3.0
28836,a03-023-00-06,the,3.0
28837,k04-093-00-01,now,3.0
28838,a03-023-00-03,the,3.0
28839,k04-093-02-02,the,3.0
28840,k04-093-02-05,the,3.0
28841,a03-059-02-05,and,3.0
28842,j06-051-00-02,may,3.0
28843,k04-093-02-07,and,3.0
28844,k04-093-04-08,the,3.0
28845,k04-093-04-11,the,3.0
28846,k04-093-06-03,the,3.0
28847,j06-034-05-03,For,3.0
28848,j06-051-02-06,but,3.0
28849,j06-051-09-04,Yet,3.0
28850,k04-085-02-10,cry,3.0
28851,j06-056-00-03,the,3.0
28852,k04-079-07-06,She,3.0
28853,j07-000-01-08,the,3.0
28854,k04-079-09-02,and,3.0
28855,j07-000-01-05,The,3.0
28856,a03-023-02-01,the,3.0
28857,k04-079-09-05,the,3.0
28858,a03-023-01-05,not,3.0
28859,a03-054-09-01,and,3.0
28860,k04-079-10-08,the,3.0
28861,j06-056-07-00,and,3.0
28862,j06-056-06-02,the,3.0
28863,a03-054-09-05,for,3.0
28864,k04-085-00-02,was,3.0
28865,a03-054-09-06,the,3.0
28866,j06-056-05-01,can,3.0
28867,a03-023-01-03,all,3.0
28868,k04-085-00-06,the,3.0
28869,a03-054-10-03,the,3.0
28870,k04-085-02-00,the,3.0
28871,j06-056-02-02,its,3.0
28872,k04-085-02-01,two,3.0
28873,j06-056-02-00,but,3.0
28874,j06-056-01-03,the,3.0
28875,j07-012-01-00,the,3.0
28876,j07-012-01-07,the,3.0
28877,k04-075-01-04,had,3.0
28878,j07-012-02-06,the,3.0
28879,k02-018-00-09,the,3.0
28880,k02-018-00-06,the,3.0
28881,k02-018-00-05,now,3.0
28882,k02-018-00-04,and,3.0
28883,k04-068-00-00,Her,3.0
28884,k02-018-00-01,gin,3.0
28885,k02-018-00-00,The,3.0
28886,k04-068-00-03,and,3.0
28887,k01-051-09-03,the,3.0
28888,a03-050-05-04,The,3.0
28889,k02-018-01-02,had,3.0
28890,a03-023-08-05,the,3.0
28891,k04-068-00-06,his,3.0
28892,k01-051-08-05,for,3.0
28893,k04-068-01-01,for,3.0
28894,k04-068-01-02,her,3.0
28895,a03-050-05-06,tie,3.0
28896,k04-068-01-04,she,3.0
28897,a03-050-05-07,has,3.0
28898,k01-051-06-08,had,3.0
28899,k01-051-06-02,but,3.0
28900,k04-068-01-12,was,3.0
28901,a03-050-05-05,bow,3.0
28902,k04-064-05-07,his,3.0
28903,k04-064-05-04,his,3.0
28904,a03-050-04-04,now,3.0
28905,k02-023-00-12,and,3.0
28906,k04-064-02-04,the,3.0
28907,k04-064-02-06,who,3.0
28908,a03-050-02-02,him,3.0
28909,k02-023-00-04,had,3.0
28910,k02-018-07-00,the,3.0
28911,k02-018-06-01,not,3.0
28912,k02-018-06-00,was,3.0
28913,k04-064-03-09,and,3.0
28914,k02-018-05-01,was,3.0
28915,k02-018-05-00,who,3.0
28916,k02-018-04-06,man,3.0
28917,k04-064-04-03,she,3.0
28918,a03-050-03-03,and,3.0
28919,k04-064-04-05,for,3.0
28920,k04-064-04-06,his,3.0
28921,k02-018-03-04,for,3.0
28922,k02-018-03-02,had,3.0
28923,k04-064-04-09,his,3.0
28924,a03-050-04-00,His,3.0
28925,k02-018-02-08,Lee,3.0
28926,k02-018-02-05,and,3.0
28927,a03-050-04-03,are,3.0
28928,a03-023-07-04,the,3.0
28929,k04-093-07-01,her,3.0
28930,k01-051-04-09,was,3.0
28931,k04-068-02-03,had,3.0
28932,j07-015-00-08,and,3.0
28933,a03-054-01-01,new,3.0
28934,j07-015-00-00,The,3.0
28935,k04-068-06-10,had,3.0
28936,j07-012-08-01,air,3.0
28937,k04-068-07-02,him,3.0
28938,j07-012-07-04,the,3.0
28939,k04-068-07-04,and,3.0
28940,k04-068-07-08,her,3.0
28941,j07-012-05-06,and,3.0
28942,k04-068-06-04,the,3.0
28943,a03-054-01-08,now,3.0
28944,k04-075-00-00,She,3.0
28945,k04-075-00-01,had,3.0
28946,j07-012-04-05,The,3.0
28947,k04-075-00-06,too,3.0
28948,j07-012-04-01,and,3.0
28949,j07-012-03-04,the,3.0
28950,j07-012-03-03,for,3.0
28951,k04-075-00-09,The,3.0
28952,k04-075-01-02,the,3.0
28953,j07-012-02-07,use,3.0
28954,j07-012-05-03,low,3.0
28955,k04-068-06-01,the,3.0
28956,j07-015-01-06,the,3.0
28957,j07-015-02-07,can,3.0
28958,k04-068-02-04,not,3.0
28959,k01-051-03-05,the,3.0
28960,k04-068-03-00,her,3.0
28961,k01-051-03-00,the,3.0
28962,a03-023-07-02,has,3.0
28963,k04-068-03-06,she,3.0
28964,k04-068-03-07,had,3.0
28965,k04-068-03-10,the,3.0
28966,a03-050-07-02,and,3.0
28967,k01-051-01-04,Sir,3.0
28968,a03-023-07-00,The,3.0
28969,k04-068-04-04,had,3.0
28970,k01-051-00-08,for,3.0
28971,k01-051-00-05,the,3.0
28972,k01-051-00-03,not,3.0
28973,k01-051-00-02,was,3.0
28974,j07-015-06-05,fin,3.0
28975,j07-015-06-04,and,3.0
28976,k04-068-05-00,She,3.0
28977,k04-068-05-01,had,3.0
28978,j07-015-04-04,The,3.0
28979,k04-068-05-04,him,3.0
28980,k04-068-05-06,Her,3.0
28981,k04-068-02-02,who,3.0
28982,a03-023-10-04,but,3.0
28983,a03-059-03-05,how,3.0
28984,j06-034-04-02,has,3.0
28985,k04-115-03-02,and,3.0
28986,k04-115-03-03,she,3.0
28987,j06-005-06-03,are,3.0
28988,k04-115-03-06,she,3.0
28989,j06-005-05-05,1st,3.0
28990,j06-005-05-04,and,3.0
28991,a03-063-09-07,the,3.0
28992,j06-005-04-05,2nd,3.0
28993,j06-005-03-03,3rd,3.0
28994,k04-115-05-06,She,3.0
28995,k04-115-02-06,was,3.0
28996,k04-115-06-02,the,3.0
28997,k04-115-06-04,was,3.0
28998,j06-005-01-03,the,3.0
28999,j06-005-01-02,and,3.0
29000,k04-119-00-00,The,3.0
29001,j06-005-00-03,all,3.0
29002,k04-119-00-02,had,3.0
29003,j06-005-00-00,The,3.0
29004,j06-000-10-03,the,3.0
29005,k04-119-00-06,the,3.0
29006,k04-119-02-00,her,3.0
29007,j06-005-02-00,the,3.0
29008,j06-000-09-04,the,3.0
29009,k04-115-02-04,her,3.0
29010,j06-005-08-04,the,3.0
29011,j06-014-00-05,for,3.0
29012,j06-014-00-03,are,3.0
29013,k04-110-07-01,her,3.0
29014,j06-008-10-02,met,3.0
29015,k04-110-07-04,her,3.0
29016,k04-110-07-05,own,3.0
29017,k04-110-08-00,was,3.0
29018,a03-063-06-05,are,3.0
29019,j06-008-04-01,has,3.0
29020,j06-008-03-03,the,3.0
29021,j06-005-08-01,the,3.0
29022,a03-017-03-02,the,3.0
29023,j06-008-02-06,The,3.0
29024,j06-008-02-03,day,3.0
29025,j06-008-01-05,the,3.0
29026,k04-115-00-03,was,3.0
29027,j06-008-00-04,the,3.0
29028,a03-063-08-05,was,3.0
29029,k04-115-01-01,she,3.0
29030,k04-115-01-04,the,3.0
29031,j06-005-09-01,and,3.0
29032,k04-115-02-00,the,3.0
29033,j06-008-03-00,day,3.0
29034,j06-000-09-03,and,3.0
29035,k04-119-02-02,was,3.0
29036,k04-119-02-06,and,3.0
29037,j04-115-06-01,was,3.0
29038,k04-126-02-06,how,3.0
29039,j04-115-05-03,the,3.0
29040,j04-115-03-02,The,3.0
29041,k04-126-03-00,and,3.0
29042,k04-126-03-03,the,3.0
29043,a03-017-01-03,but,3.0
29044,a03-017-01-00,the,3.0
29045,j04-115-01-01,was,3.0
29046,k04-126-03-10,her,3.0
29047,j04-115-06-03,and,3.0
29048,j04-111-08-06,the,3.0
29049,k04-136-00-01,was,3.0
29050,k04-136-00-03,him,3.0
29051,j04-111-07-08,the,3.0
29052,j04-111-07-04,the,3.0
29053,a03-017-00-05,yet,3.0
29054,j04-111-05-04,the,3.0
29055,a03-017-00-04,not,3.0
29056,j04-111-04-04,and,3.0
29057,j04-111-04-02,for,3.0
29058,j04-111-04-00,104,3.0
29059,a03-066-04-00,any,3.0
29060,j04-115-06-04,the,3.0
29061,j06-000-00-00,All,3.0
29062,k04-126-02-02,see,3.0
29063,j06-000-08-04,the,3.0
29064,k04-119-02-07,the,3.0
29065,j06-000-07-04,the,3.0
29066,k04-119-02-10,her,3.0
29067,j06-000-07-01,the,3.0
29068,k04-119-03-06,hat,3.0
29069,j06-000-05-06,the,3.0
29070,k04-119-04-00,its,3.0
29071,k04-119-04-04,out,3.0
29072,k04-119-04-05,the,3.0
29073,a03-066-01-04,and,3.0
29074,k04-119-04-08,his,3.0
29075,j06-000-03-01,yet,3.0
29076,k04-126-01-03,Yes,3.0
29077,k04-126-01-05,But,3.0
29078,j06-000-02-03,not,3.0
29079,j06-000-02-02,may,3.0
29080,j06-000-02-00,any,3.0
29081,a03-066-01-07,the,3.0
29082,k04-126-01-09,her,3.0
29083,j06-000-00-05,for,3.0
29084,a03-017-01-08,him,3.0
29085,a03-066-02-03,the,3.0
29086,k04-110-06-06,had,3.0
29087,k04-110-06-05,she,3.0
29088,k04-110-06-01,she,3.0
29089,a03-017-04-02,His,3.0
29090,a03-017-07-05,the,3.0
29091,k04-103-00-07,the,3.0
29092,j06-026-05-02,has,3.0
29093,k04-103-01-00,had,3.0
29094,j06-026-04-00,may,3.0
29095,a03-017-07-04,and,3.0
29096,k04-103-01-04,the,3.0
29097,j06-026-03-00,the,3.0
29098,j06-026-02-02,the,3.0
29099,a03-059-08-02,the,3.0
29100,j06-026-06-04,and,3.0
29101,k04-103-01-07,the,3.0
29102,k04-103-01-10,but,3.0
29103,j06-026-01-02,the,3.0
29104,k04-103-01-12,the,3.0
29105,j06-026-00-03,its,3.0
29106,a03-059-08-05,the,3.0
29107,k04-103-02-02,the,3.0
29108,j06-022-09-04,one,3.0
29109,k04-103-02-05,the,3.0
29110,k04-103-03-00,the,3.0
29111,k04-103-03-02,had,3.0
29112,a03-017-07-01,the,3.0
29113,j06-026-07-02,may,3.0
29114,a03-017-08-02,and,3.0
29115,j06-026-08-04,the,3.0
29116,j06-034-04-00,the,3.0
29117,k04-093-07-05,the,3.0
29118,k04-099-00-00,Her,3.0
29119,a03-059-03-06,far,3.0
29120,j06-034-00-04,The,3.0
29121,k04-099-00-08,The,3.0
29122,k04-099-01-01,now,3.0
29123,a03-020-03-04,all,3.0
29124,j06-030-09-03,are,3.0
29125,k04-099-02-00,the,3.0
29126,j06-030-08-04,the,3.0
29127,a03-059-04-03,The,3.0
29128,k04-099-02-02,and,3.0
29129,j06-030-07-02,the,3.0
29130,k04-099-02-06,the,3.0
29131,k04-099-03-01,was,3.0
29132,j06-030-02-05,and,3.0
29133,k04-099-04-00,and,3.0
29134,j06-030-02-03,the,3.0
29135,k04-099-04-04,and,3.0
29136,j06-030-02-00,the,3.0
29137,k04-099-04-06,and,3.0
29138,j06-030-01-01,was,3.0
29139,j06-022-08-00,The,3.0
29140,a03-020-05-01,the,3.0
29141,k04-103-03-08,had,3.0
29142,a03-017-06-07,the,3.0
29143,j06-018-01-03,the,3.0
29144,j06-018-01-02,for,3.0
29145,j06-018-00-00,But,3.0
29146,k04-106-04-02,far,3.0
29147,j06-014-10-01,and,3.0
29148,j06-014-09-06,are,3.0
29149,k04-106-04-06,old,3.0
29150,k04-106-04-07,man,3.0
29151,a03-063-03-07,the,3.0
29152,k04-110-01-04,the,3.0
29153,j06-018-02-00,the,3.0
29154,j06-014-07-03,has,3.0
29155,j06-014-06-03,the,3.0
29156,k04-110-02-07,the,3.0
29157,j06-014-05-00,and,3.0
29158,k04-110-03-07,She,3.0
29159,a03-063-04-08,but,3.0
29160,j06-014-03-07,and,3.0
29161,k04-110-04-03,she,3.0
29162,k04-110-04-06,and,3.0
29163,k04-110-05-00,was,3.0
29164,a03-063-05-04,for,3.0
29165,a03-063-04-02,the,3.0
29166,j06-018-03-00,and,3.0
29167,j06-018-03-01,for,3.0
29168,k04-106-02-04,few,3.0
29169,k04-103-06-08,the,3.0
29170,j06-022-03-01,the,3.0
29171,k04-103-07-03,the,3.0
29172,j06-022-01-03,the,3.0
29173,a03-063-01-08,who,3.0
29174,j06-022-00-00,The,3.0
29175,j06-018-10-04,the,3.0
29176,a03-017-06-01,the,3.0
29177,j06-018-09-04,the,3.0
29178,j06-018-09-00,one,3.0
29179,k04-106-01-01,see,3.0
29180,j06-018-07-06,few,3.0
29181,a03-063-02-02,for,3.0
29182,j06-018-07-04,but,3.0
29183,j06-018-07-02,not,3.0
29184,a03-063-02-05,the,3.0
29185,j06-018-06-03,and,3.0
29186,k04-106-01-08,the,3.0
29187,j06-018-04-02,the,3.0
29188,j06-018-04-01,for,3.0
29189,k04-106-02-02,and,3.0
29190,j06-018-03-05,the,3.0
29191,a03-017-05-03,the,3.0
29192,a03-063-01-03,the,3.0
29193,k02-023-01-11,few,3.0
29194,k02-023-01-14,the,3.0
29195,k04-064-01-09,Her,3.0
29196,k04-028-05-02,the,3.0
29197,k03-138-02-13,the,3.0
29198,k03-138-02-09,not,3.0
29199,k03-138-02-07,you,3.0
29200,a03-037-00-06,two,3.0
29201,k04-028-05-07,all,3.0
29202,k04-028-06-01,how,3.0
29203,a03-030-02-06,one,3.0
29204,k03-138-01-02,the,3.0
29205,a03-037-01-04,and,3.0
29206,k03-138-04-05,The,3.0
29207,k03-138-00-04,our,3.0
29208,k04-033-01-00,not,3.0
29209,k03-117-08-00,her,3.0
29210,k03-117-07-07,but,3.0
29211,a03-037-01-08,and,3.0
29212,k03-117-07-04,the,3.0
29213,a03-037-02-01,the,3.0
29214,k03-117-07-01,out,3.0
29215,k04-033-01-04,Now,3.0
29216,k04-033-01-07,the,3.0
29217,k03-117-06-00,the,3.0
29218,a03-037-01-05,New,3.0
29219,k03-117-05-08,and,3.0
29220,k04-028-05-01,had,3.0
29221,k04-028-04-08,old,3.0
29222,k03-144-07-02,lot,3.0
29223,a03-030-03-08,the,3.0
29224,k03-144-07-00,New,3.0
29225,k03-144-06-06,the,3.0
29226,a03-034-06-06,the,3.0
29227,k04-022-06-06,for,3.0
29228,k04-022-06-07,her,3.0
29229,k03-144-04-03,men,3.0
29230,k04-022-07-02,now,3.0
29231,k03-144-04-01,The,3.0
29232,k03-138-05-00,was,3.0
29233,k03-144-01-08,The,3.0
29234,a03-034-07-02,and,3.0
29235,k04-028-01-02,the,3.0
29236,k03-144-00-05,bad,3.0
29237,a03-030-03-05,him,3.0
29238,k04-028-01-07,she,3.0
29239,k03-138-06-01,for,3.0
29240,k03-138-05-06,had,3.0
29241,a03-037-00-02,saw,3.0
29242,k04-028-04-07,The,3.0
29243,a03-037-00-03,the,3.0
29244,k03-144-01-05,bad,3.0
29245,a03-037-02-07,the,3.0
29246,k03-117-05-00,men,3.0
29247,k03-117-04-07,two,3.0
29248,k02-117-00-03,and,3.0
29249,a03-037-05-06,and,3.0
29250,k02-117-00-00,The,3.0
29251,a03-037-05-07,the,3.0
29252,a03-037-05-09,two,3.0
29253,a03-037-05-11,the,3.0
29254,k04-033-07-11,low,3.0
29255,k02-112-04-08,had,3.0
29256,k02-112-04-06,and,3.0
29257,k02-112-04-03,his,3.0
29258,k02-117-00-04,his,3.0
29259,a03-037-06-05,New,3.0
29260,k02-112-03-05,was,3.0
29261,k02-112-03-03,The,3.0
29262,a03-027-08-04,was,3.0
29263,k04-039-01-06,The,3.0
29264,k02-112-02-05,had,3.0
29265,k04-039-01-08,man,3.0
29266,k02-112-02-01,the,3.0
29267,k04-039-01-10,her,3.0
29268,k02-112-01-05,and,3.0
29269,k02-112-01-03,His,3.0
29270,a03-037-07-00,and,3.0
29271,k02-117-01-02,too,3.0
29272,k02-117-01-05,him,3.0
29273,k02-117-01-07,And,3.0
29274,k03-117-04-06,the,3.0
29275,k03-117-04-02,the,3.0
29276,k04-033-02-03,and,3.0
29277,k03-117-03-03,the,3.0
29278,k04-033-03-00,and,3.0
29279,k04-033-03-03,the,3.0
29280,k04-033-03-06,and,3.0
29281,k03-117-02-05,the,3.0
29282,a03-037-03-04,are,3.0
29283,k04-033-04-02,the,3.0
29284,k03-117-02-02,and,3.0
29285,a03-037-03-05,now,3.0
29286,k04-033-04-05,had,3.0
29287,k03-117-01-03,sat,3.0
29288,k03-117-01-02,had,3.0
29289,k03-117-01-01,who,3.0
29290,k03-117-00-04,the,3.0
29291,k03-117-00-02,two,3.0
29292,a03-037-04-02,one,3.0
29293,k02-117-05-09,the,3.0
29294,k02-117-05-05,our,3.0
29295,k02-117-05-02,the,3.0
29296,a03-037-05-00,one,3.0
29297,k04-022-04-09,the,3.0
29298,a03-034-06-03,has,3.0
29299,k03-152-03-01,the,3.0
29300,k03-152-03-03,get,3.0
29301,k04-005-05-10,its,3.0
29302,a03-034-00-04,are,3.0
29303,k04-005-05-05,was,3.0
29304,k04-005-05-04,and,3.0
29305,k04-005-05-03,toy,3.0
29306,k04-005-05-02,his,3.0
29307,k04-005-04-11,had,3.0
29308,k04-005-04-06,the,3.0
29309,k04-005-04-04,end,3.0
29310,k04-005-04-03,the,3.0
29311,k04-014-03-05,was,3.0
29312,k04-005-04-00,and,3.0
29313,a03-034-01-01,new,3.0
29314,k04-005-03-11,was,3.0
29315,k04-017-00-01,Are,3.0
29316,k04-017-00-02,you,3.0
29317,a03-030-06-02,The,3.0
29318,k04-005-03-03,his,3.0
29319,k04-017-00-09,she,3.0
29320,a03-034-01-05,The,3.0
29321,k04-000-04-12,you,3.0
29322,k04-017-02-00,her,3.0
29323,k04-014-06-04,the,3.0
29324,k04-010-00-00,The,3.0
29325,k04-010-00-02,was,3.0
29326,k04-010-00-03,now,3.0
29327,k04-010-08-04,and,3.0
29328,a03-030-08-02,the,3.0
29329,k04-010-07-02,she,3.0
29330,k04-010-09-04,she,3.0
29331,k04-010-09-05,saw,3.0
29332,k04-014-00-00,The,3.0
29333,k04-010-06-02,and,3.0
29334,k04-010-05-05,was,3.0
29335,k04-010-05-04,she,3.0
29336,a03-030-09-00,air,3.0
29337,k04-014-00-02,man,3.0
29338,k04-014-00-03,was,3.0
29339,k04-010-04-03,the,3.0
29340,k04-014-00-06,her,3.0
29341,k04-014-00-08,the,3.0
29342,k04-010-02-03,was,3.0
29343,k04-014-01-05,but,3.0
29344,k04-014-01-06,the,3.0
29345,k04-010-01-05,the,3.0
29346,k04-010-01-03,and,3.0
29347,a03-034-00-02,the,3.0
29348,k04-010-01-00,the,3.0
29349,k04-010-00-06,see,3.0
29350,k04-017-02-01,fan,3.0
29351,k02-112-01-00,the,3.0
29352,k04-000-04-06,and,3.0
29353,k04-017-02-07,she,3.0
29354,k04-017-08-04,for,3.0
29355,k04-017-08-05,she,3.0
29356,k04-017-08-06,was,3.0
29357,a03-034-04-03,ago,3.0
29358,k03-157-04-04,the,3.0
29359,k04-017-08-09,one,3.0
29360,k03-157-03-05,his,3.0
29361,k04-017-09-00,had,3.0
29362,k03-157-03-00,The,3.0
29363,k04-022-01-00,put,3.0
29364,k03-164-01-08,are,3.0
29365,k03-157-01-06,toy,3.0
29366,k03-157-00-03,you,3.0
29367,k03-157-00-01,Why,3.0
29368,a03-034-05-02,the,3.0
29369,k03-152-07-05,the,3.0
29370,k03-152-07-02,his,3.0
29371,k03-152-05-03,are,3.0
29372,k03-152-04-07,out,3.0
29373,k04-022-02-03,she,3.0
29374,a03-030-04-05,the,3.0
29375,k04-022-02-09,was,3.0
29376,k03-157-01-05,own,3.0
29377,k03-164-04-01,the,3.0
29378,k03-164-04-04,the,3.0
29379,a03-034-03-09,and,3.0
